code_fichier,annee_deb,annee_fin,corpus SODUCO,coll_nt,collection,coll_titre,serie_nt,serie,Série_titre,code_ouvrage,Note_tableau_overleaf,partie,volume,exemplaire,code_exemplaire,ref_ouvrage_ouinon,titre ouvrage,source_in_title,source_in_resources,Version_num_ftpign,Vnum_lien_Gallica,Vnum_lien_retronews,Vnum_autre_source,Vnum_autre_source_lien,link,overview,titre_complement,contenant,redacteur,lieu_redac,format,prix,imprimeur,chez,sourcecoll,ScanBN,Notice BNF,archives,nl
Panckoucke_hab_Corby_1845,1845,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11003:Panckoucke_hab_Corby,Panckoucke_hab_Corby,"Almanach des 25,000 adresses des principaux habitans de Paris par M. Corby Aîné",Panckoucke_hab_Corby_1845,0.0,,,ex1,Panckoucke_hab_Corby_1845_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1845",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. Trente-unième édition. Trente-unième année",,Par M. Corby Aîné ,"A Paris, rue des Maçons-Sorbonne, 11",In-12 de 28 feuilles,5frs50,"Imprimerie de Panckoucke, à Paris",,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",345.0
Panckoucke_hab_Corby_1846,1846,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11003:Panckoucke_hab_Corby,Panckoucke_hab_Corby,,Panckoucke_hab_Corby_1846,1.0,,,ex1,Panckoucke_hab_Corby_1846_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1846",Exemplaire Oxford University,Oxford University,ok,,,Oxford University,https://books.google.fr/books?id=YYIGAAAAQAAJ,https://books.google.fr/books?id=YYIGAAAAQAAJ,https://books.google.fr/books?id=YYIGAAAAQAAJ&printsec=frontcover&img=1,"Contenant les noms et demeures de tout ce que Paris renferme de personnes distinguées par leur rang ou par leurs fonctions ainsi que des renseignements sur les objets d'utilité, d'instruction, de curiosité ou de plaisirs qu'il présente, précédé d'une liste de MM. les membres de la chambre des pairs et d'une liste de MM. les membres de la Chambre des députés, classés par ordre alphabétique. Trente-deuxième édition, renfermant un grand nombre de nouvelles adresses, les désignations d'électeurs et d'éligibles, et celle des ouvrages des hommes de lettres, savans, peintres et compositeurs qui habitent la capitale. On y a joint aussi l'indication des voitures publiques autres que les messageries, qui font service des environs de Paris, et conduisent dans les principales villes du royaume, et des renseignements sur les voitures omnibus qui circulent, les lieux où elle stationnent, et les lignes qu'elles parcourent dans Paris; un Tableau des rues de Paris, avec leur tennans et aboutissans, revu, cette année, avec le plus grand soin, sur les documents officiels de la préfecture. Ouvrage utile aux Habitans et aux Etrangers. Trente-deuxième année. (Une vérification très exacte a été faite cette année comme les années précédentes.)",,Par M. Corby Aîné ,"A Paris, au bureau de l'Almanach, rue des Maçons-Sorbonne, 11.",[In-12 de 26 feuilles 1/2],[5frs50],"[Imprimerie de Panckoucke, à Paris]",et chez les principaux libraires,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",346.0
Panckoucke_hab_Corby_1847,1847,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11003:Panckoucke_hab_Corby,Panckoucke_hab_Corby,,Panckoucke_hab_Corby_1847,0.0,,,ex1,Panckoucke_hab_Corby_1847_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1847",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. 33e année",,Par M. Corby Aîné ,"A Paris, rue des Maçons-Sorbonne, 11",In-12 de 27 feuilles,5frs50,"Imprimerie de Panckoucke, à Paris",,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",347.0
Panckoucke_hab_Corby_1848,1848,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11003:Panckoucke_hab_Corby,Panckoucke_hab_Corby,,Panckoucke_hab_Corby_1848,0.0,,,ex1,Panckoucke_hab_Corby_1848_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1848",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. Trente-quatrième édition, renfermant un grand nombre de nouvelles adresses, etc. Trente-quatrième année",,Par M. Corby Aîné ,"A Paris, rue des Maçons-Sorbonne, 11",In-12 de 25 feuilles 5/6,5frs50,"Imprimerie de Panckoucke, à Paris",,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",348.0
Paris_adresses_1890,1890,,00_corpus,12400:Paris_adresses,Paris_adresses,Paris-adresses,12401:Paris_adresses,Paris_adresses,Paris-adresses : annuaire général de l'industrie et du commerce ... de Paris et du département de la Seine,Paris_adresses_1890,0.0,,,ex1,Paris_adresses_1890_ex1,oui,Paris-Adresses 1891,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,
Paris_adresses_1891,1891,,00_corpus,12400:Paris_adresses,Paris_adresses,,12401:Paris_adresses,Paris_adresses,,Paris_adresses_1891,0.0,,,ex1,Paris_adresses_1891_ex1,oui,Paris-Adresses 1891,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,349.0
Paris_adresses_1892,1892,,00_corpus,12400:Paris_adresses,Paris_adresses,,12401:Paris_adresses,Paris_adresses,,Paris_adresses_1892,0.0,,,ex1,Paris_adresses_1892_ex1,oui,Paris-Adresses 1892,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,350.0
Paris_adresses_1893,1893,,00_corpus,12400:Paris_adresses,Paris_adresses,,12401:Paris_adresses,Paris_adresses,,Paris_adresses_1893,4.0,,,ex1,Paris_adresses_1893_ex1,oui,Paris-Adresses 1893,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k14154648,,,,https://gallica.bnf.fr/ark:/12148/bpt6k14154648,https://gallica.bnf.fr/ark:/12148/bpt6k14154648.lowres,,,"E. Deussay, éditeur","A Paris, rue croix-des-petits-champs, 21.",,,"Imprimerie L. Pochy, rue Croix-des-petits-champs, 21 ; Caractères de la Maison Lespinasse et Ollière, 79, rue Dareau",,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,351.0
Paris_adresses_1894,1894,,00_corpus,12400:Paris_adresses,Paris_adresses,,12401:Paris_adresses,Paris_adresses,,Paris_adresses_1894,4.0,,,ex1,Paris_adresses_1894_ex1,oui,Paris-Adresses 1894,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k1415799h,,,,https://gallica.bnf.fr/ark:/12148/bpt6k1415799h,https://gallica.bnf.fr/ark:/12148/bpt6k1415799h.lowres,"Annuaire général de l'industrie et du commerce. Corps constitués, administrations, professions libérales, propriétaires, rentiers, etc. de Paris et du département de la Seine. 210,000 noms et adresses calssées par noms, professions et rues. Plan des 20 arrondissements et des Théatres de Paris. Liste complète des abonnés des téléphones. Quatrième année.",,"E. Deussay, éditeur","A Paris, rue croix-des-petits-champs, 21.",,,"Imprimerie L. Pochy, rue Croix-des-petits-champs, 21 ; Caractères de la Maison Lespinasse et Ollière, 79, rue Dareau",,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,352.0
Paris_adresses_1895,1895,,00_corpus,12400:Paris_adresses,Paris_adresses,,12401:Paris_adresses,Paris_adresses,,Paris_adresses_1895,0.0,,,ex1,Paris_adresses_1895_ex1,oui,Paris-Adresses 1895,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,353.0
Paris_adresses_1896,1896,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,Annuaire universel. Paris-adresses,Paris_adresses_1896,4.0,,,ex1,Paris_adresses_1896_ex1,oui,Paris-Adresses 1896,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k1415641z,,,,https://gallica.bnf.fr/ark:/12148/bpt6k1415641z,https://gallica.bnf.fr/ark:/12148/bpt6k1415641z.lowres,Annuaire universel : toutes les adresses de l'industrie et du commerce... de Paris et des communes du département de la Seine ; classées par professions,,"Dir. Et Adm., rue J.-J. Rousseau, 33",,,,"SOCIÉTÉ NOUVELLE DE L IMPRIMERIE SCHILLER (EN FORMATION). — BOURGEOIS, 10, rue du Faubourg-Montmartre. — PARIS ; Caractères de la Maison Lespinasse et Olllére, 25, rue Julie. — Paris ;  Papier de la Maison Gaudineau-Tonellier, Papeteries de la Sarthe. ;  E. Choquet, directeur à Paris, rue de Seine, 12.",Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,354.0
Paris_adresses_1897,1897,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1897,4.0,,,ex1,Paris_adresses_1897_ex1,oui,Paris-Adresses 1897,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k11833225,,,,https://gallica.bnf.fr/ark:/12148/bpt6k11833225,https://gallica.bnf.fr/ark:/12148/bpt6k11833225.lowres,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,355.0
Paris_adresses_1898,1898,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1898,4.0,,,ex1,Paris_adresses_1898_ex1,oui,Paris-Adresses 1898,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k992370w,,,,https://gallica.bnf.fr/ark:/12148/bpt6k992370w,https://gallica.bnf.fr/ark:/12148/bpt6k992370w.lowres,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,356.0
Paris_adresses_1899,1899,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1899,0.0,,,ex1,Paris_adresses_1899_ex1,oui,Paris-Adresses 1899,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,357.0
Paris_adresses_1900,1900,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1900,4.0,,,ex1,Paris_adresses_1900_ex1,oui,Paris-Adresses 1900,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k11817648,,,,https://gallica.bnf.fr/ark:/12148/bpt6k11817648,https://gallica.bnf.fr/ark:/12148/bpt6k11817648.lowres,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,358.0
Paris_adresses_1901,1901,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1901,4.0,,,ex1,Paris_adresses_1901_ex1,oui,Paris-Adresses 1901,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k11825370,,,,https://gallica.bnf.fr/ark:/12148/bpt6k11825370,https://gallica.bnf.fr/ark:/12148/bpt6k11825370.lowres,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,359.0
Paris_adresses_1902,1902,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1902,4.0,,,ex1,Paris_adresses_1902_ex1,oui,Paris-Adresses 1902,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k11808753,,,,https://gallica.bnf.fr/ark:/12148/bpt6k11808753,https://gallica.bnf.fr/ark:/12148/bpt6k11808753.lowres,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,360.0
Paris_adresses_1903,1903,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1903,0.0,,,ex1,Paris_adresses_1903_ex1,oui,Paris-Adresses 1903,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,361.0
Paris_adresses_1904,1904,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1904,0.0,,,ex1,Paris_adresses_1904_ex1,oui,Paris-Adresses 1904,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,362.0
Paris_adresses_1905,1905,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1905,0.0,,,ex1,Paris_adresses_1905_ex1,oui,Paris-Adresses 1905,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,363.0
Paris_adresses_1906,1906,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1906,0.0,,,ex1,Paris_adresses_1906_ex1,oui,Paris-Adresses 1906,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,364.0
Paris_adresses_1907,1907,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1907,4.0,,,ex1,Paris_adresses_1907_ex1,oui,Paris-Adresses 1907,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k1184615c,,,,https://gallica.bnf.fr/ark:/12148/bpt6k1184615c,https://gallica.bnf.fr/ark:/12148/bpt6k1184615c.lowres,,,,,,,,Paris : Ch. Alavoine et cie,https://gallica.bnf.fr/ark:/12148/cb326988580/date,,http://catalogue.bnf.fr/ark:/12148/cb326988580,,365.0
Paris_adresses_1908,1908,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1908,0.0,,,ex1,Paris_adresses_1908_ex1,oui,Paris-Adresses 1908,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Paris_adresses_1909,1909,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1909,0.0,,,ex1,Paris_adresses_1909_ex1,oui,Paris-Adresses 1909,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Paris_adresses_1910,1910,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1910,0.0,,,ex1,Paris_adresses_1910_ex1,oui,Paris-Adresses 1910,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Paris_adresses_1911,1911,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1911,0.0,,,ex1,Paris_adresses_1911_ex1,oui,Paris-Adresses 1911,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Paris_adresses_1912,1912,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1912,0.0,,,ex1,Paris_adresses_1912_ex1,oui,Paris-Adresses 1912,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Paris_adresses_1913,1913,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1913,0.0,,,ex1,Paris_adresses_1913_ex1,oui,Paris-Adresses 1913,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Paris_adresses_1914,1914,,00_corpus,12400:Paris_adresses,Paris_adresses,,12402:Paris_adresses2,Paris_adresses2,,Paris_adresses_1914,0.0,,,ex1,Paris_adresses_1914_ex1,oui,Paris-Adresses 1914,Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,,,,,,,,,,,,,
Dic_poche_adresses_1878,1878,,00_corpus,12300:Dic_poche_adresses,Dic_poche_adresses,Dictionnaire de poche des adresses parisiennes ,12301:Dic_poche_adresses,Dic_poche_adresses,Dictionnaire de poche des adresses parisiennes,Dic_poche_adresses_1878,4.0,,,ex1,Dic_poche_adresses_1878_ex1,oui,Dictionnaire de poche des adresses parisiennes ,Exemplaire BnF,BnF,ok,https://gallica.bnf.fr/ark:/12148/bpt6k8860608,,,,https://gallica.bnf.fr/ark:/12148/bpt6k8860608,https://gallica.bnf.fr/ark:/12148/bpt6k8860608.lowres,,,,Paris,In-16,,"Imprimerie typographique Bernard Jeune, rue de la Fidélité, 9",,,8-V-3989 ,http://catalogue.bnf.fr/ark:/12148/cb33347167c ,,
Paris_Hachette_1897_p1,1897,,00_corpus,12500:Paris_Hachette,Paris_Hachette,"Paris-Hachette. Annuaire complet commercial, administratif & mondain",12501:Paris_Hachette,Paris_Hachette,"Paris-Hachette. Annuaire complet commercial, administratif & mondain",Paris_Hachette_1897,4.0,a,,ex1,Paris_Hachette_1897_ex1,oui,Annuaire Hachette Paris 1897,Exemplaire RetroNews - BnF,RetroNews - BnF,ok_retronews,,https://www.retronews.fr/journal/paris-hachette/01-janvier-1897/2579/4639676,"1897 (A1,PART1).",,https://www.retronews.fr/journal/paris-hachette/01-janvier-1897/2579/4250697,,,1e Partie Paris,,,,,,,,,https://catalogue.bnf.fr/ark:/12148/cb32832537v,,
Paris_Hachette_1897_p2,1897,,00_corpus,12500:Paris_Hachette,Paris_Hachette,,12501:Paris_Hachette,Paris_Hachette,"Paris-Hachette. Annuaire complet commercial, administratif & mondain",Paris_Hachette_1897,4.0,b,,ex1,Paris_Hachette_1897_ex1,,,Exemplaire RetroNews - BnF,RetroNews - BnF,ok_retronews,,https://www.retronews.fr/journal/paris-hachette/01-janvier-1897/2579/4250705,"1897 (A1,PART2).",,https://www.retronews.fr/journal/paris-hachette/01-janvier-1897/2579/4250697,,,2e Partie : Arrondissement : Liste des rues ; plans de Paris,,,,,,,,,,,
Paris_Hachette_1897_p3,1897,,00_corpus,12500:Paris_Hachette,Paris_Hachette,,12501:Paris_Hachette,Paris_Hachette,"Paris-Hachette. Annuaire complet commercial, administratif & mondain",Paris_Hachette_1897,4.0,c,,ex1,Paris_Hachette_1897_ex1,,,Exemplaire RetroNews - BnF,RetroNews - BnF,ok_retronews,,https://www.retronews.fr/journal/paris-hachette/01-janvier-1897/2579/4250693,"1897 (A1,PART3).",,https://www.retronews.fr/journal/paris-hachette/01-janvier-1897/2579/4250697,,,"3e Partie Des notabilités littéraires, artistiques, politiques, religieuses, scientifique, financières, industrielles, commerciales, mondaines et étrangères",,,,,,,,,,,
Paris_Hachette_1897_p4,1897,,00_corpus,12500:Paris_Hachette,Paris_Hachette,,12501:Paris_Hachette,Paris_Hachette,"Paris-Hachette. Annuaire complet commercial, administratif & mondain",Paris_Hachette_1897,4.0,d,,ex1,Paris_Hachette_1897_ex1,,,Exemplaire RetroNews - BnF,RetroNews - BnF,ok_retronews,,https://www.retronews.fr/journal/paris-hachette/01-janvier-1897/2579/4250697,"1897 (A1,PART4).",,https://www.retronews.fr/journal/paris-hachette/01-janvier-1897/2579/4250697,,,4e Partie Guide de l'acheteur,,,,,,,,,,,
Paris_Hachette_1898_p1,1898,,00_corpus,12500:Paris_Hachette,Paris_Hachette,,12501:Paris_Hachette,Paris_Hachette,,Paris_Hachette_1898,4.0,,,ex1,Paris_Hachette_1898_ex1,oui,Paris-Hachette 1898.,Exemplaire RetroNews - BnF,RetroNews - BnF,ok_retronews,,https://www.retronews.fr/journal/paris-hachette/01-janvier-1898/2579/4649610,"1898 (A2,ED3,PART1).",,https://www.retronews.fr/journal/paris-hachette/01-janvier-1898/2579/4250719,,,"1e Partie Dictionnaire guide: 4.000 articles, 100.000 adresses, Pouvoirs publics, services administratifs, Enseignement, Sciences, Lattres, Arts, Commerce, Industrie, Vie paratique",,,,,,,https://gallica.bnf.fr/ark:/12148/cb32832537v/date ou  https://www.retronews.fr/ark:/12148/cb32832537v/notice (RetroNews),,,,
Paris_Hachette_1898_p2,1898,,00_corpus,12500:Paris_Hachette,Paris_Hachette,,12501:Paris_Hachette,Paris_Hachette,,Paris_Hachette_1898,4.0,,,ex1,Paris_Hachette_1898_ex1,,,Exemplaire RetroNews - BnF,RetroNews - BnF,ok_retronews,,https://www.retronews.fr/journal/paris-hachette/01-janvier-1898/2579/4250745,"1898 (A2,PART2). ",,https://www.retronews.fr/journal/paris-hachette/01-janvier-1898/2579/4250719,,,2e Partie : Vingt Arrondissement : Division politiques administratives et dreligieuses. Liste des 6720 rues de PAris ;,,,,,,,,,,,
Paris_Hachette_1898_p3,1898,,00_corpus,12500:Paris_Hachette,Paris_Hachette,,12501:Paris_Hachette,Paris_Hachette,,Paris_Hachette_1898,4.0,,,ex1,Paris_Hachette_1898_ex1,,,Exemplaire RetroNews - BnF,RetroNews - BnF,ok_retronews,,https://www.retronews.fr/journal/paris-hachette/01-janvier-1898/2579/4250747,"1898 (A2,PART3). ",,https://www.retronews.fr/journal/paris-hachette/01-janvier-1898/2579/4250719,,,"3e Partie Table alphabétique des 24 000 adresses des notabilités littéraires, artistiques, politiques, religieuses, scientifique, financières, industrielles, commerciales, mondaines et étrangères",,,,,,,,,,,
